id,stock_id,price,recorded_at
bc4e3ace-5920-4051-b2ee-63a5bfa8b78b,011a003b-0c90-4f32-b8ca-b3c016766322,371.29,2026-07-09 18:00:00
867f1087-42d3-42d8-a027-a0678fbde940,ef185e06-4200-48d8-9e43-432296d8c887,657.46,2026-08-05 17:00:00
a6ba2809-81dd-4f30-8b66-2d2248a28aa8,ef185e06-4200-48d8-9e43-432296d8c887,670.01,2026-07-11 15:00:00
53fce503-26e7-4d58-a6c0-3008c2533f1d,12d40f43-8230-42af-91c7-4ead0724ac45,844.59,2026-08-22 19:00:00
53b96be9-9ce1-4abb-abae-6813573d5b2e,12d40f43-8230-42af-91c7-4ead0724ac45,816.0,2026-07-14 08:00:00
8d2cdf2e-58e9-4db7-bd81-9fd2a88a533d,c4aa92d1-f9c7-4e00-b090-5fdd8d4cae72,182.16,2026-08-13 12:00:00
d7a8f29c-9778-45be-9d6b-000f7427e564,c4aa92d1-f9c7-4e00-b090-5fdd8d4cae72,192.47,2026-08-21 22:00:00
09f4bd11-53de-4aac-a2eb-b697af497015,79c04108-0ca3-4c67-9081-9d4e07e9a446,728.33,2026-08-13 02:00:00
8595aab6-97ca-4b8b-be75-20d270383d10,79c04108-0ca3-4c67-9081-9d4e07e9a446,714.56,2026-08-23 10:00:00
d846f59c-1e0f-45ab-be40-47050c22b21d,6ca07d7e-fa59-4d75-9ff6-dc7b34e89fcb,507.61,2026-07-01 06:00:00
91bc12a5-46ed-42e4-8414-f593e7f31c7e,6ca07d7e-fa59-4d75-9ff6-dc7b34e89fcb,502.18,2026-07-11 21:00:00
cbfc2668-bcec-4378-91d6-2bfef41e0b67,36afedc2-6844-4920-9997-5add7748a56f,429.39,2026-08-10 20:00:00
c74db7d2-c1df-4dcf-afc8-ba464ea8ef8a,36afedc2-6844-4920-9997-5add7748a56f,420.11,2026-07-23 01:00:00
67ad37ff-0808-4ad5-84ae-68034790f1a2,ba248632-c372-4b40-b697-9fcef924be7c,733.1,2026-08-29 12:00:00
714fd30b-1e26-4600-899d-f6138a4ff424,ba248632-c372-4b40-b697-9fcef924be7c,751.28,2026-07-01 00:00:00
f35ca7ba-809b-4d8d-ada6-083470a8bc34,a5b225f8-901b-48d6-93f5-22036bf3541c,850.86,2026-07-06 15:00:00
fff53c8a-bd3f-4141-a412-7035681263f1,a5b225f8-901b-48d6-93f5-22036bf3541c,822.87,2026-07-01 05:00:00
849af772-7eb8-4bb8-9f9e-4c50bee1d10d,6ae83b2d-6a7b-4123-8399-49203819dd3d,276.97,2026-08-26 21:00:00
4e27db60-fb33-47ed-8a5a-74e250cd5ad0,6ae83b2d-6a7b-4123-8399-49203819dd3d,264.33,2026-08-15 20:00:00
1180c8a6-273e-4623-be67-51892e56e518,bf9518de-7ff6-41c8-9561-75802dd9a253,182.48,2026-07-11 04:00:00
e7a2e50b-2692-4a36-8b2d-6c843bb972f7,bf9518de-7ff6-41c8-9561-75802dd9a253,186.1,2026-08-04 13:00:00
e3ac62bd-dfac-498b-92f9-a92dee5d570c,e3c337ce-d0e0-4607-b0e2-2e39e639af94,546.47,2026-08-16 06:00:00
dea26d68-9d4d-49f2-be08-d5cbead005d2,e3c337ce-d0e0-4607-b0e2-2e39e639af94,546.84,2026-08-23 20:00:00
3bb33af9-c881-414b-9ad9-718a831b09e7,82051449-fdda-44a5-9c1f-007b71ec3ee1,797.15,2026-08-08 20:00:00
c206edec-f98a-4b29-9daf-3fb1e0d47c56,82051449-fdda-44a5-9c1f-007b71ec3ee1,809.44,2026-08-14 15:00:00
40f8fbe2-6a91-4d53-b3d6-efa8ff8e70f8,0ee60a8c-90c3-49ea-96e9-a3b614b330a4,41.69,2026-07-28 17:00:00
28f33ad2-fed6-472c-8ea8-39b4d033e4d5,0ee60a8c-90c3-49ea-96e9-a3b614b330a4,61.63,2026-08-19 11:00:00
7b0c22d3-abbe-45ff-a31b-c8e5356320ba,9b8ed2fb-2695-4735-961e-4e6eda46a95f,56.14,2026-07-25 01:00:00
1fb2a955-b81c-49ad-b6b5-58d565ba02c8,9b8ed2fb-2695-4735-961e-4e6eda46a95f,48.71,2026-07-06 09:00:00
10b0c825-6db2-42cb-90cd-dc0156c30b40,55de3adb-86ad-46bd-8360-e89e2c71f023,41.43,2026-07-09 07:00:00
be260dd2-191b-420c-abb2-8f823131c864,55de3adb-86ad-46bd-8360-e89e2c71f023,33.2,2026-07-25 01:00:00
cd319456-d288-4cc1-9eb9-b9b3d457be5a,e9b4a1cc-be6f-435a-9325-3f19904b8958,749.57,2026-08-01 22:00:00
a444ed84-e5c6-44ea-b60a-947fe3506464,e9b4a1cc-be6f-435a-9325-3f19904b8958,778.98,2026-07-05 23:00:00
716ef185-b609-4716-a449-26cd8165010a,1d6fa1f6-557c-4b3b-a26d-f9bed588b322,355.27,2026-08-02 15:00:00
c4e745e3-b575-4494-a72a-ec6445f9b856,1d6fa1f6-557c-4b3b-a26d-f9bed588b322,324.08,2026-08-17 03:00:00
b2cae891-3501-46bb-aaeb-3c993b83c0e8,c8c07ca4-7c83-48c1-82f8-3bfe836935f7,39.61,2026-07-16 10:00:00
549fc288-7211-4b81-a9d6-65fa24e58f37,c8c07ca4-7c83-48c1-82f8-3bfe836935f7,27.85,2026-07-05 02:00:00
f5241730-5f02-4feb-ba18-eefde6317995,2981f30f-7ce6-475c-99ed-743eb52b7e40,725.93,2026-08-25 18:00:00
f5f7b8e9-4cce-4e44-b337-3ae8f78c2ce4,2981f30f-7ce6-475c-99ed-743eb52b7e40,753.91,2026-08-09 11:00:00
98d660c1-9d41-471f-9f22-eecd37d8f516,12bd1508-83db-4d7d-8cb3-334eb428585d,111.49,2026-07-07 19:00:00
9cb963cb-4d58-4d69-8df7-3bd5a12c8211,12bd1508-83db-4d7d-8cb3-334eb428585d,84.56,2026-07-26 23:00:00
6634f61e-fc9b-4e83-ab1e-311e4823907a,5d095a0c-c113-4958-9bbe-c0716d7d84a9,550.85,2026-07-07 21:00:00
a5625b2f-6818-482b-b313-f2187aea4ad6,5d095a0c-c113-4958-9bbe-c0716d7d84a9,536.29,2026-08-03 07:00:00
1844f5af-479a-4ddb-98b2-eec65a84d751,8fd90992-c955-4425-9f19-f22b7587956f,17.55,2026-07-06 02:00:00
9f34e0bc-e7fa-4c01-b6a7-378c1a9e6089,8fd90992-c955-4425-9f19-f22b7587956f,49.19,2026-08-16 05:00:00
d5f8a362-d5ad-4e7a-bd0a-1b04d3b7ea9c,ac60c5fb-331f-4a8e-b24f-6d07b0cc141c,344.74,2026-07-13 17:00:00
0cd8108b-6cae-4748-bd04-590758077e2a,ac60c5fb-331f-4a8e-b24f-6d07b0cc141c,321.85,2026-07-14 14:00:00
4f831077-10c2-4cee-b064-9d1481309a31,b27916aa-e0cc-429b-8268-8b54d7adb397,468.56,2026-07-15 23:00:00
2638c6f3-c198-41d1-97b9-db2dbc2986c2,b27916aa-e0cc-429b-8268-8b54d7adb397,446.66,2026-07-17 05:00:00
566bafb4-5f5c-4092-8ad0-c198a27ca7f5,f699fd0a-a0ec-47da-920a-44dfbb9d47b9,120.16,2026-07-12 11:00:00
bd5b09fc-4cdc-49bd-98b0-75601a2bebaa,f699fd0a-a0ec-47da-920a-44dfbb9d47b9,124.55,2026-07-05 11:00:00
7aad5864-bf7c-4906-b06a-3851fa170bbe,ae2b5ac5-b68c-4b08-9545-4654e5dacfd5,604.72,2026-08-11 18:00:00
d62e2b33-5b08-4c1d-8a1f-370da059870b,ae2b5ac5-b68c-4b08-9545-4654e5dacfd5,589.17,2026-07-27 06:00:00
729d7297-2716-4def-89d8-063e31c17c9f,1b386f37-3550-4ca4-8d77-a7cb99eeb170,276.78,2026-07-27 08:00:00
3ea4397f-e2e8-45c1-94e3-a5629fea22ac,1b386f37-3550-4ca4-8d77-a7cb99eeb170,265.24,2026-08-12 11:00:00
b7cc1caa-5ff3-482e-8b38-1ce06264e40a,c5f02a54-9575-4c73-9d69-8f7543ed0da0,427.75,2026-08-30 17:00:00
edc1bdfe-e954-42d9-a696-d87fe6b7fa28,c5f02a54-9575-4c73-9d69-8f7543ed0da0,413.94,2026-07-16 18:00:00
11f592d3-a351-4796-b22b-01e394f43f49,edacaa51-e082-4e5d-93a0-7ff4b810e9eb,382.55,2026-08-24 07:00:00
d42a9efd-4a64-428c-926b-e5f3273e38ec,edacaa51-e082-4e5d-93a0-7ff4b810e9eb,404.92,2026-07-01 22:00:00
56c0177b-6e48-4d4a-a2aa-ab73edc65132,ab69479b-473a-4c25-8fca-98cd03678933,163.03,2026-07-02 07:00:00
b2a38279-c2c5-4530-b054-667c4d0ccf2d,ab69479b-473a-4c25-8fca-98cd03678933,155.32,2026-08-22 14:00:00
446d92e4-40f0-46e4-b514-da5ba01c3a01,85926621-da3f-4e25-af4f-29eea0d70edf,723.29,2026-07-19 06:00:00
d3d30ec4-57f5-447f-b971-71124e126b88,85926621-da3f-4e25-af4f-29eea0d70edf,735.63,2026-08-01 03:00:00
52ea9be7-9aed-40f0-9cd5-f11fc9cf3bff,e072ccce-9da2-4e99-8315-6fc4211595de,625.37,2026-08-20 19:00:00
0973fe64-75a3-4be7-a563-474821d0d424,e072ccce-9da2-4e99-8315-6fc4211595de,636.1,2026-07-01 07:00:00
5a96b613-5b12-446b-981d-0b75f7e0ce53,568e8a10-9d70-4866-a4b8-da21eae212ab,48.73,2026-07-28 19:00:00
17057eb5-82b2-4c54-9002-d5f612188c21,568e8a10-9d70-4866-a4b8-da21eae212ab,40.49,2026-08-20 20:00:00
a59d9af1-b314-4f3d-9419-7749ac7385f1,6b19ccfe-073f-4a25-9d27-024a3d5a52d4,597.85,2026-08-10 16:00:00
f46eb556-787d-4a70-abce-fbcabc31b42f,6b19ccfe-073f-4a25-9d27-024a3d5a52d4,609.2,2026-08-04 19:00:00
30fc2346-fd57-4ab8-9c5e-f9b3a65ae3d7,58326e10-d304-4300-bc25-97e5ae123b42,392.05,2026-07-17 13:00:00
21871221-d7c8-446e-bf0b-93bdd1367e78,58326e10-d304-4300-bc25-97e5ae123b42,405.26,2026-07-27 13:00:00
13b469d3-bf7f-4c6d-9e53-39b452b51e3b,a8dc32e6-3f76-4a80-9e35-d0babd09a80d,457.82,2026-07-03 11:00:00
cdb25f0d-b228-4168-b9fc-9829d57462d1,a8dc32e6-3f76-4a80-9e35-d0babd09a80d,475.65,2026-08-15 06:00:00
9c4d3608-4197-4298-bb69-fa407ecf0577,8d95f8ce-62cf-4fa0-8692-0b39a4712fbc,298.97,2026-08-15 15:00:00
27f3a377-6495-442a-8353-8a19d4b9f432,8d95f8ce-62cf-4fa0-8692-0b39a4712fbc,287.42,2026-07-17 00:00:00
1b85ddef-1566-4f07-a0e7-6dfad3e1ef44,01b81f58-0b57-411c-9ca9-37fad1ccfd29,147.44,2026-07-31 04:00:00
5c00f5c6-d243-48f3-87e3-d8b6a0043dfb,01b81f58-0b57-411c-9ca9-37fad1ccfd29,152.21,2026-07-05 03:00:00
3a1ddeb9-c747-49d6-bed1-6cbe176e59fc,24d01ae4-8d17-403c-a657-466deb0e4919,729.89,2026-08-09 21:00:00
49c869e7-2596-4923-a747-77e7243aae8c,24d01ae4-8d17-403c-a657-466deb0e4919,726.32,2026-07-25 08:00:00
798d2900-e713-488c-81fa-3f0e9a1133b9,d4cd6c20-a02d-4132-9583-46b4990c7d76,666.8,2026-07-07 23:00:00
94c9cd70-01e6-41e2-b210-cc4a442a4506,d4cd6c20-a02d-4132-9583-46b4990c7d76,661.43,2026-07-16 02:00:00
c7981f3b-cf78-42e2-bc0a-1463b2c65a26,595f8786-6d14-490d-8c73-5d60549cb7b1,550.71,2026-07-04 17:00:00
06152aa4-c151-4e21-bffe-e9298bca5c41,595f8786-6d14-490d-8c73-5d60549cb7b1,567.35,2026-07-04 20:00:00
70aaf59b-ed5b-4ee8-b0a2-dc4c84bb309f,ee95b665-94f2-44fc-a77e-40e1f83b17ab,314.92,2026-07-28 22:00:00
19d4037a-6b78-4f10-8be5-54b832b58403,ee95b665-94f2-44fc-a77e-40e1f83b17ab,322.23,2026-08-17 22:00:00
0d68340c-fe54-4d88-ad2a-a6f0d32fa754,28fe583a-4299-4bd7-a2df-91d5347a090c,51.23,2026-08-05 12:00:00
c3a5af62-fe6a-40b4-a041-1b8f54825f36,28fe583a-4299-4bd7-a2df-91d5347a090c,34.8,2026-08-03 08:00:00
fc3f2989-d6b3-4469-8d76-f99b353b2384,78ec18ed-661e-461a-9e4e-9fe0728944ac,546.6,2026-07-10 12:00:00
0a2e624c-14a4-42dd-82b6-2500bd65f953,78ec18ed-661e-461a-9e4e-9fe0728944ac,575.33,2026-08-09 12:00:00
c146e96a-b1ea-481c-8e8c-51a7962f558d,f8b97047-8010-4857-b8ba-813e83e97fcb,86.3,2026-08-21 08:00:00
a37768d7-54e0-4d99-bf24-7cb8cf92bcd4,f8b97047-8010-4857-b8ba-813e83e97fcb,102.81,2026-07-10 08:00:00
bdd8b886-8a56-4dfc-b502-38cceeaa3847,2c8bb35c-937a-49f6-b0c7-a7cc45784808,346.91,2026-08-15 23:00:00
0ab20280-e80a-4ce1-bfda-e693b4260b6c,2c8bb35c-937a-49f6-b0c7-a7cc45784808,356.12,2026-08-24 06:00:00
2c7e7b4c-5423-441d-afa8-38b060042f1c,e7f5879a-3491-4f6c-8ee9-c01d67e7f756,489.88,2026-08-09 04:00:00
2c9b1341-bb9a-41ca-8dbb-f5569474c542,e7f5879a-3491-4f6c-8ee9-c01d67e7f756,463.31,2026-07-20 05:00:00
adef331d-6d3f-433f-a3e2-5dd87282f4d9,2677ff85-4ba7-41b1-9d55-a6ca0f5543dd,455.36,2026-07-23 05:00:00
ac12e8ed-471f-4c15-bb51-82fdd28b764f,2677ff85-4ba7-41b1-9d55-a6ca0f5543dd,452.72,2026-08-05 20:00:00
6347f361-0c32-490e-b935-c30f8ad6c088,70aaf198-c5d5-4c5b-848b-8d7207bd2e42,788.82,2026-08-17 13:00:00
2c8f19ae-c461-4ca5-aa91-b75b4e201340,70aaf198-c5d5-4c5b-848b-8d7207bd2e42,773.98,2026-07-30 13:00:00
18561509-53f9-4a42-a319-c82954219663,4f44db92-031e-4c27-bc06-f97c623d93be,363.39,2026-07-14 15:00:00
3367431d-93d0-463c-9ab4-8d397bbb50f4,4f44db92-031e-4c27-bc06-f97c623d93be,366.17,2026-08-18 07:00:00
78f605fc-5fcb-4624-8b66-eea3a42d050b,bd011693-fb73-4232-bda6-6acccab47959,272.14,2026-08-23 04:00:00
97fd1623-81db-4d80-8546-78f826265779,bd011693-fb73-4232-bda6-6acccab47959,267.49,2026-07-21 22:00:00
1d360311-d489-4ad5-b095-966b6815bd74,9bdc623e-66e5-4d0d-b37f-7320df2f625e,683.78,2026-07-02 02:00:00
fbf0a469-fbbc-41d2-b6d2-5bdd5a18e07d,9bdc623e-66e5-4d0d-b37f-7320df2f625e,701.52,2026-07-08 14:00:00
246ca3e8-bf34-4f65-8c93-a39a25bc04a5,eb5d773a-0457-43b6-a7f5-4b638792b80a,336.79,2026-08-13 23:00:00
c690a362-4a28-4463-a6e8-317fc50b1c54,eb5d773a-0457-43b6-a7f5-4b638792b80a,339.99,2026-08-24 04:00:00
3fe109e4-fe1e-41cb-89d7-c1cafc660b9a,32a62938-b9e2-4390-9b03-85dac6de5e86,294.74,2026-07-06 20:00:00
69404b0b-d92d-4f0c-b6c0-1789818f82c3,32a62938-b9e2-4390-9b03-85dac6de5e86,303.55,2026-07-09 07:00:00
70f876c9-ad24-4d4e-837e-5177d68d3006,45711ee2-a47d-4c82-ae69-0509be40d16d,24.15,2026-07-08 16:00:00
b6608609-4386-404e-afb3-2e8569e9e947,45711ee2-a47d-4c82-ae69-0509be40d16d,8.04,2026-07-08 21:00:00
170db22c-8e9c-4058-a60d-c6069dbcdb2f,96e7783c-b196-4f22-866d-ab1303c61db9,813.47,2026-07-29 03:00:00
b05c8787-a8f0-4096-86d7-0d6216311ac8,96e7783c-b196-4f22-866d-ab1303c61db9,805.55,2026-07-16 10:00:00
d49395df-6a3b-461a-b37f-2eb430c12483,da930c55-a2c6-413b-b42d-05d209e1a5e8,845.66,2026-08-25 17:00:00
c887ad04-82b0-43f5-a9ca-4fa40391c884,da930c55-a2c6-413b-b42d-05d209e1a5e8,853.61,2026-08-20 17:00:00
02795b82-c0be-4b81-9482-23e69cb351ed,545f905d-7b46-44fd-90bb-8016ebccf559,756.46,2026-07-14 15:00:00
8711f5b5-4d75-4346-a8d9-ab60f027ff5f,545f905d-7b46-44fd-90bb-8016ebccf559,742.0,2026-07-10 20:00:00
23fb390f-2f72-4427-a55a-fefa6879995f,70b67ab4-367f-4e49-89ba-a9b3def26b07,368.39,2026-08-25 22:00:00
af5fd589-33af-41d0-81e8-b87c87159252,70b67ab4-367f-4e49-89ba-a9b3def26b07,393.16,2026-08-18 20:00:00
2bad6806-e7c4-4db6-98bc-c0dae08d9be3,8d61f4bf-f2ab-4cde-abb7-557aa9059833,600.83,2026-08-14 23:00:00
37745433-22dd-43e5-a8b8-281446138cdc,8d61f4bf-f2ab-4cde-abb7-557aa9059833,600.16,2026-07-29 21:00:00
52f40efb-7d01-416a-8f08-f7e86477fb5a,9534cb21-ab45-4e36-bf02-09c6e2d38901,777.27,2026-08-17 11:00:00
8c3ed04f-d835-4b1a-860c-db465b438152,9534cb21-ab45-4e36-bf02-09c6e2d38901,785.13,2026-08-22 17:00:00
f0269151-9833-4730-9e53-33dda5adea2b,b0eedb2a-82ee-4f5c-acc6-7d588c188e58,555.79,2026-07-27 23:00:00
ef0d26d8-8f9e-4b0f-9db9-1e113b57e368,b0eedb2a-82ee-4f5c-acc6-7d588c188e58,557.52,2026-07-26 08:00:00
bc596123-9dd9-4a1c-8667-a5e7d9020a32,8acf8c34-e655-4443-a588-8cfb6a960509,657.46,2026-08-14 22:00:00
e7210954-bcab-4a78-80f0-5056bd86ba1e,8acf8c34-e655-4443-a588-8cfb6a960509,663.27,2026-08-21 01:00:00
6fe0f5cf-1298-40ab-98e5-c5a7fccbece2,f4939e1c-1eab-4c5e-aae6-5cb89cb6712a,805.56,2026-07-29 14:00:00
5dc3f621-5e91-498c-9f89-c1002ab4d2af,f4939e1c-1eab-4c5e-aae6-5cb89cb6712a,776.74,2026-07-15 23:00:00
49d62e9b-4c52-428f-8567-33b3522bd6db,c0515c81-ecde-47e3-a669-ccb6d1c568c6,721.25,2026-08-04 10:00:00
930270b6-2cac-4e2d-ae7c-6af37a6dad9d,c0515c81-ecde-47e3-a669-ccb6d1c568c6,726.63,2026-07-05 14:00:00
cb528993-0e7b-45b9-9896-08d5d9fdd3fb,36feb153-de02-4154-a798-ca590dc9e926,400.66,2026-07-25 16:00:00
168d222d-0496-45a0-a225-b6a912ecee72,36feb153-de02-4154-a798-ca590dc9e926,388.42,2026-08-17 17:00:00
63569a99-abc4-4841-a476-9d99fd0ea800,558f9509-1003-4343-b191-7027a54ef7bb,464.78,2026-07-28 05:00:00
32adb3cf-f081-469e-91b4-50414feeed31,558f9509-1003-4343-b191-7027a54ef7bb,459.13,2026-07-11 09:00:00
5ddb423f-26ea-406b-b768-a088f0a6b31b,89adc742-8017-4a34-968e-756a56fae820,530.84,2026-08-24 02:00:00
5a2a8fc4-f8c1-4c04-a66e-b81845aaeee2,89adc742-8017-4a34-968e-756a56fae820,560.69,2026-08-20 16:00:00
302fabf5-e0ee-43f0-8d54-3dc6ac9b8395,fd2f2d91-2f0c-4b3f-80a9-d6d29084dcc4,396.01,2026-07-29 19:00:00
216d09ac-739b-4fce-92e7-feb75b2d32b3,fd2f2d91-2f0c-4b3f-80a9-d6d29084dcc4,390.83,2026-08-25 15:00:00
3d953286-1ede-4a55-a3a2-766f137d9122,7f290509-5906-42e9-95a1-09df121b853d,394.14,2026-07-11 13:00:00
4ad0ba5a-1737-48d4-bc94-62dcdf14e56c,7f290509-5906-42e9-95a1-09df121b853d,413.47,2026-07-25 04:00:00
0ffc2b0b-8e2a-4db0-be7e-9f7fda13d066,a7cb907d-2991-4c44-85a6-9d75a739fc3c,231.54,2026-08-09 10:00:00
33756c8d-31d6-4d0f-9881-8305255edb38,a7cb907d-2991-4c44-85a6-9d75a739fc3c,244.66,2026-08-07 03:00:00
5722c3a2-ebfc-4541-b567-2c3dff378506,15d711f1-a8ae-4cb4-a158-1cee2ed02161,118.95,2026-08-10 11:00:00
180e9c35-5d4f-4de9-b019-89738219b400,15d711f1-a8ae-4cb4-a158-1cee2ed02161,126.44,2026-08-27 23:00:00
7c551802-fd3b-49f2-9ac5-146088f526b4,116b998c-b6e0-454c-b913-f8fd9fe8c4ce,184.79,2026-08-14 15:00:00
e503300e-ee6e-458f-b298-7a0106f78358,116b998c-b6e0-454c-b913-f8fd9fe8c4ce,198.66,2026-08-29 00:00:00
40d2c05f-21ea-4320-996c-a6bfd92c6ca5,64ad6770-b6d1-49b5-a5fa-949de7a0aec1,776.54,2026-07-03 21:00:00
d5c6fb04-0979-4c67-a433-ea5b40c976a9,64ad6770-b6d1-49b5-a5fa-949de7a0aec1,771.9,2026-07-29 15:00:00
5409b2df-919b-45f5-81e1-37b46275a3c6,a422d0e6-6f65-4ee6-ba0d-9922b53e5173,535.26,2026-08-14 08:00:00
9958461d-ae28-4152-b958-04a1bd73e2d8,a422d0e6-6f65-4ee6-ba0d-9922b53e5173,550.82,2026-07-04 10:00:00
0b4b6ba7-9042-42b0-802d-99cf71ffc2b1,3bf97a24-f9e9-42c4-a532-3e5d89587bd5,142.07,2026-08-20 11:00:00
3f765e59-a442-4a9d-8605-3ffd4886de5f,3bf97a24-f9e9-42c4-a532-3e5d89587bd5,158.82,2026-08-27 03:00:00
a01aa1e6-3374-4390-b430-72bc381bd123,51cd684b-6da4-48fd-8aef-841312d21e9c,133.76,2026-08-05 05:00:00
3070ae77-b9e1-48b5-b142-8b678cff945c,51cd684b-6da4-48fd-8aef-841312d21e9c,107.32,2026-08-13 15:00:00
965bb0c9-827a-44b4-9fc3-a854e8902839,bd318075-d823-401c-a3b2-31d690006f29,79.59,2026-07-20 06:00:00
5d70383b-f674-4d7c-9a71-f3a1e5ea0969,bd318075-d823-401c-a3b2-31d690006f29,90.54,2026-07-21 18:00:00
ce73ee23-d10f-4e50-8479-dad44bedae06,3f77db1b-54c6-473d-8be2-01cb2637ff90,390.43,2026-08-18 10:00:00
79436914-8a0b-46d9-a8e2-11954417e6ea,3f77db1b-54c6-473d-8be2-01cb2637ff90,355.93,2026-08-30 12:00:00
e1a5f1a6-4c91-4407-ae0c-1f307fe379e9,9033c4ee-51fd-4eb9-9600-30f434fe04fe,286.78,2026-07-01 03:00:00
2a475690-a331-45a0-966d-2eaa5eb88c61,9033c4ee-51fd-4eb9-9600-30f434fe04fe,292.37,2026-07-26 16:00:00
050fbce7-264a-41f8-bc8b-c0fd10d184de,792fdbb9-7970-46d5-8432-405327640af0,418.38,2026-08-27 23:00:00
603d457e-570e-44d1-be65-f4d8403d4270,792fdbb9-7970-46d5-8432-405327640af0,431.49,2026-07-03 23:00:00
79aee5c2-ef28-40a1-9f91-2197d2679a4e,45feface-065f-4f8c-b0a6-858183d970e2,617.57,2026-07-02 03:00:00
1fc311ca-af8d-40b9-8e6b-048ae0775415,45feface-065f-4f8c-b0a6-858183d970e2,621.99,2026-08-03 16:00:00
906c2a88-9305-4580-b102-808e25afb440,4247b35c-f5b3-47f6-bf32-da01e3ac9cb9,240.25,2026-07-11 00:00:00
298b2eb9-98df-4979-9e67-4c4d331b8466,4247b35c-f5b3-47f6-bf32-da01e3ac9cb9,259.46,2026-07-22 07:00:00
39fc9719-69c4-48ac-a029-e5824932a6cd,dc96d77b-2387-473d-bd30-906f1ca14b39,155.3,2026-07-01 04:00:00
a0584fe6-5490-44c9-8b5c-ef65cdc95d32,dc96d77b-2387-473d-bd30-906f1ca14b39,126.82,2026-08-30 01:00:00
6fc31097-9524-4221-8452-546c8074b48d,7efc67bd-31d0-43f8-b0df-f89c6eaa7852,642.23,2026-07-17 19:00:00
0ef3e9e0-29f0-474f-9b8c-dcf960742852,7efc67bd-31d0-43f8-b0df-f89c6eaa7852,666.58,2026-07-03 07:00:00
4b698804-8d22-4556-ba18-c352dcfbc1b6,b60ff9df-0cdd-4edc-9499-b618ac9ee8b6,780.72,2026-07-27 16:00:00
159365ce-ed39-4459-a5ac-7724d5e97ce7,b60ff9df-0cdd-4edc-9499-b618ac9ee8b6,800.83,2026-08-29 10:00:00
db2337e5-f06e-4fa7-82d2-4de24ce3715f,108aa003-1d80-4cd2-9e8e-59125d8c2338,628.93,2026-08-03 15:00:00
6b9a1bee-ec67-470d-a215-1218ab52e9d4,108aa003-1d80-4cd2-9e8e-59125d8c2338,631.77,2026-08-22 10:00:00
259fac82-beea-4971-94c0-0ef1f7b63378,bf12c5af-2d93-4259-b108-eb78930b4491,703.57,2026-08-30 16:00:00
1c076ad0-db31-4ae5-9e9b-1adb9f462ce7,bf12c5af-2d93-4259-b108-eb78930b4491,692.31,2026-07-11 11:00:00
8e3c9c21-25c0-4137-b2e6-26319b7bde38,76e4eb29-7c79-4eed-82e2-99d16d4d920e,581.75,2026-08-26 05:00:00
2f748159-e15a-45b9-985d-c5eddaf01db9,76e4eb29-7c79-4eed-82e2-99d16d4d920e,595.82,2026-07-09 08:00:00
b1c444f8-42c4-4a50-abd9-93177dbef150,74e96b4c-5987-45ea-b19a-c50c75e746f4,122.07,2026-08-04 11:00:00
23f6b974-4ab5-4759-bc2c-78720319ca94,74e96b4c-5987-45ea-b19a-c50c75e746f4,136.57,2026-07-23 14:00:00
8b69d60a-8611-439a-85b6-0cd1767c32ef,11524536-8da8-44b8-91a5-d63bba5428c6,252.49,2026-07-28 00:00:00
a90b7036-ffc8-40ca-9808-b7ecc1824fbe,11524536-8da8-44b8-91a5-d63bba5428c6,254.98,2026-08-11 01:00:00
33bb8c53-8c83-46eb-9001-d6ae6a3689cd,fe229b18-5ee1-4819-94ed-34f517c6cda1,521.16,2026-08-12 22:00:00
bce8f1a1-860c-4f96-868c-c8aa4e6fead2,fe229b18-5ee1-4819-94ed-34f517c6cda1,498.93,2026-07-13 22:00:00
9f6b7067-e5b1-4cc1-9b06-02d339bf4920,8233dc4d-3886-4c2e-bb30-ba9125bb1fb3,248.96,2026-07-14 18:00:00
2cff7634-cdc9-4bc4-b7fd-a1ce7c62fa02,8233dc4d-3886-4c2e-bb30-ba9125bb1fb3,244.47,2026-08-30 07:00:00
5675ab52-0db3-4030-ba4c-3e4f61bd271e,8b07d534-dc8f-40d9-a98c-00689acd19a3,825.62,2026-07-04 01:00:00
8e3367bd-afc6-4c5d-820f-c2babaa2e44c,8b07d534-dc8f-40d9-a98c-00689acd19a3,835.75,2026-07-08 23:00:00
e0b3dac5-e15a-48de-812d-b80bdf9e4abd,eea2172f-2714-40bf-b977-fd2e47d643af,665.75,2026-07-10 18:00:00
ac55c6cf-a50b-44e7-9ecf-01a45baa5d4f,eea2172f-2714-40bf-b977-fd2e47d643af,655.4,2026-08-14 21:00:00
25599dcf-6e7a-4d96-8cda-4ce31a44631d,5d24d322-6fc5-4c71-bd51-27112ccf9c65,49.52,2026-07-01 19:00:00
f30f95f2-a18e-4d50-afd9-fe1511be24e9,5d24d322-6fc5-4c71-bd51-27112ccf9c65,76.64,2026-07-25 10:00:00
51a53313-eab2-4a58-8073-70977537930f,5318f6c0-1558-46ae-9fa6-17e1ccbd756e,69.71,2026-07-15 15:00:00
78f882e3-2b4b-4c18-94b4-b73d81f93dce,5318f6c0-1558-46ae-9fa6-17e1ccbd756e,55.89,2026-08-25 13:00:00
026e4596-2134-4a60-8124-2c90cac27f61,2585f992-e63f-446d-86c7-5ab19600842c,602.1,2026-08-25 20:00:00
